InstituteNo,year,institute_type,round_no,quota,pool,institute_short,program_name,program_duration,degree_short,category,opening_rank,closing_rank
18,2021,NIT,1,HS,Gender-Neutral,NIT-Mizoram,Electrical and Electronics Engineering,4 Years,B.Tech,GEN,352847,802997
18,2021,NIT,1,OS,Gender-Neutral,NIT-Mizoram,Electrical and Electronics Engineering,4 Years,B.Tech,GEN,32185,39611
18,2021,NIT,1,OS,Female-Only,NIT-Mizoram,Electrical and Electronics Engineering,4 Years,B.Tech,GEN,42434,42434
18,2021,NIT,1,HS,Gender-Neutral,NIT-Mizoram,Electronics and Communication Engineering,4 Years,B.Tech,GEN,146512,784612
18,2021,NIT,1,HS,Female-Only,NIT-Mizoram,Electronics and Communication Engineering,4 Years,B.Tech,GEN,550243,550243
18,2021,NIT,1,OS,Gender-Neutral,NIT-Mizoram,Electronics and Communication Engineering,4 Years,B.Tech,GEN,28893,32941
18,2021,NIT,1,OS,Female-Only,NIT-Mizoram,Electronics and Communication Engineering,4 Years,B.Tech,GEN,39314,39314
18,2021,NIT,1,HS,Gender-Neutral,NIT-Mizoram,Electrical and Electronics Engineering,4 Years,B.Tech,GEN,352847,802997
18,2021,NIT,1,OS,Gender-Neutral,NIT-Mizoram,Electrical and Electronics Engineering,4 Years,B.Tech,GEN,32185,39611
18,2021,NIT,1,OS,Female-Only,NIT-Mizoram,Electrical and Electronics Engineering,4 Years,B.Tech,GEN,42434,42434
18,2021,NIT,1,HS,Gender-Neutral,NIT-Mizoram,Electronics and Communication Engineering,4 Years,B.Tech,GEN,146512,784612
18,2021,NIT,1,HS,Female-Only,NIT-Mizoram,Electronics and Communication Engineering,4 Years,B.Tech,GEN,550243,550243
18,2021,NIT,1,OS,Gender-Neutral,NIT-Mizoram,Electronics and Communication Engineering,4 Years,B.Tech,GEN,28893,32941
18,2021,NIT,1,OS,Female-Only,NIT-Mizoram,Electronics and Communication Engineering,4 Years,B.Tech,GEN,39314,39314
24,2021,NIT,1,HS,Gender-Neutral,NIT-Rourkela,Electrical Engineering,4 Years,B.Tech,GEN,8257,17184
24,2021,NIT,1,HS,Female-Only,NIT-Rourkela,Electrical Engineering,4 Years,B.Tech,GEN,15609,26732
24,2021,NIT,1,HS,Gender-Neutral,NIT-Rourkela,Electrical Engineering,4 Years,B.Tech,GEN,8257,17184
24,2021,NIT,1,HS,Female-Only,NIT-Rourkela,Electrical Engineering,4 Years,B.Tech,GEN,15609,26732
24,2021,NIT,1,HS,Gender-Neutral,NIT-Rourkela,Electrical Engineering,4 Years,B.Tech,GEN,8257,17184
24,2021,NIT,1,HS,Female-Only,NIT-Rourkela,Electrical Engineering,4 Years,B.Tech,GEN,15609,26732
24,2021,NIT,1,HS,Gender-Neutral,NIT-Rourkela,Electrical Engineering,4 Years,B.Tech,GEN,8257,17184
24,2021,NIT,1,HS,Female-Only,NIT-Rourkela,Electrical Engineering,4 Years,B.Tech,GEN,15609,26732
24,2021,NIT,1,HS,Gender-Neutral,NIT-Rourkela,Electrical Engineering,4 Years,B.Tech,GEN,8257,17184
24,2021,NIT,1,HS,Female-Only,NIT-Rourkela,Electrical Engineering,4 Years,B.Tech,GEN,15609,26732
24,2021,NIT,1,HS,Gender-Neutral,NIT-Rourkela,Electrical Engineering,4 Years,B.Tech,GEN,8257,17184
24,2021,NIT,1,HS,Female-Only,NIT-Rourkela,Electrical Engineering,4 Years,B.Tech,GEN,15609,26732
24,2021,NIT,1,OS,Gender-Neutral,NIT-Rourkela,Electrical Engineering,4 Years,B.Tech,GEN,1108,8819
24,2021,NIT,1,OS,Female-Only,NIT-Rourkela,Electrical Engineering,4 Years,B.Tech,GEN,15788,17246
24,2021,NIT,1,HS,Gender-Neutral,NIT-Rourkela,Electronics and Communication Engineering,4 Years,B.Tech,GEN,8461,10258
24,2021,NIT,1,HS,Female-Only,NIT-Rourkela,Electronics and Communication Engineering,4 Years,B.Tech,GEN,10514,14558
24,2021,NIT,1,OS,Gender-Neutral,NIT-Rourkela,Electronics and Communication Engineering,4 Years,B.Tech,GEN,3484,5300
24,2021,NIT,1,OS,Female-Only,NIT-Rourkela,Electronics and Communication Engineering,4 Years,B.Tech,GEN,6364,7866
24,2021,NIT,1,HS,Gender-Neutral,NIT-Rourkela,Electronics and Instrumentation Engineering,4 Years,B.Tech,GEN,10330,17079
24,2021,NIT,1,HS,Female-Only,NIT-Rourkela,Electronics and Instrumentation Engineering,4 Years,B.Tech,GEN,15007,21910
24,2021,NIT,1,OS,Gender-Neutral,NIT-Rourkela,Electrical Engineering,4 Years,B.Tech,GEN,1108,8819
24,2021,NIT,1,OS,Female-Only,NIT-Rourkela,Electrical Engineering,4 Years,B.Tech,GEN,15788,17246
24,2021,NIT,1,HS,Gender-Neutral,NIT-Rourkela,Electronics and Communication Engineering,4 Years,B.Tech,GEN,8461,10258
24,2021,NIT,1,HS,Female-Only,NIT-Rourkela,Electronics and Communication Engineering,4 Years,B.Tech,GEN,10514,14558
24,2021,NIT,1,OS,Gender-Neutral,NIT-Rourkela,Electronics and Communication Engineering,4 Years,B.Tech,GEN,3484,5300
24,2021,NIT,1,OS,Female-Only,NIT-Rourkela,Electronics and Communication Engineering,4 Years,B.Tech,GEN,6364,7866
24,2021,NIT,1,HS,Gender-Neutral,NIT-Rourkela,Electronics and Instrumentation Engineering,4 Years,B.Tech,GEN,10330,17079
24,2021,NIT,1,HS,Female-Only,NIT-Rourkela,Electronics and Instrumentation Engineering,4 Years,B.Tech,GEN,15007,21910
24,2021,NIT,1,OS,Gender-Neutral,NIT-Rourkela,Electrical Engineering,4 Years,B.Tech,GEN,1108,8819
24,2021,NIT,1,OS,Female-Only,NIT-Rourkela,Electrical Engineering,4 Years,B.Tech,GEN,15788,17246
24,2021,NIT,1,HS,Gender-Neutral,NIT-Rourkela,Electronics and Communication Engineering,4 Years,B.Tech,GEN,8461,10258
24,2021,NIT,1,HS,Female-Only,NIT-Rourkela,Electronics and Communication Engineering,4 Years,B.Tech,GEN,10514,14558
24,2021,NIT,1,OS,Gender-Neutral,NIT-Rourkela,Electronics and Communication Engineering,4 Years,B.Tech,GEN,3484,5300
24,2021,NIT,1,OS,Female-Only,NIT-Rourkela,Electronics and Communication Engineering,4 Years,B.Tech,GEN,6364,7866
24,2021,NIT,1,HS,Gender-Neutral,NIT-Rourkela,Electronics and Instrumentation Engineering,4 Years,B.Tech,GEN,10330,17079
24,2021,NIT,1,HS,Female-Only,NIT-Rourkela,Electronics and Instrumentation Engineering,4 Years,B.Tech,GEN,15007,21910
24,2021,NIT,1,OS,Gender-Neutral,NIT-Rourkela,Electrical Engineering,4 Years,B.Tech,GEN,1108,8819
24,2021,NIT,1,OS,Female-Only,NIT-Rourkela,Electrical Engineering,4 Years,B.Tech,GEN,15788,17246
24,2021,NIT,1,HS,Gender-Neutral,NIT-Rourkela,Electronics and Communication Engineering,4 Years,B.Tech,GEN,8461,10258
24,2021,NIT,1,HS,Female-Only,NIT-Rourkela,Electronics and Communication Engineering,4 Years,B.Tech,GEN,10514,14558
24,2021,NIT,1,OS,Gender-Neutral,NIT-Rourkela,Electronics and Communication Engineering,4 Years,B.Tech,GEN,3484,5300
24,2021,NIT,1,OS,Female-Only,NIT-Rourkela,Electronics and Communication Engineering,4 Years,B.Tech,GEN,6364,7866
24,2021,NIT,1,HS,Gender-Neutral,NIT-Rourkela,Electronics and Instrumentation Engineering,4 Years,B.Tech,GEN,10330,17079
24,2021,NIT,1,HS,Female-Only,NIT-Rourkela,Electronics and Instrumentation Engineering,4 Years,B.Tech,GEN,15007,21910
24,2021,NIT,1,OS,Gender-Neutral,NIT-Rourkela,Electrical Engineering,4 Years,B.Tech,GEN,1108,8819
24,2021,NIT,1,OS,Female-Only,NIT-Rourkela,Electrical Engineering,4 Years,B.Tech,GEN,15788,17246
24,2021,NIT,1,HS,Gender-Neutral,NIT-Rourkela,Electronics and Communication Engineering,4 Years,B.Tech,GEN,8461,10258
24,2021,NIT,1,HS,Female-Only,NIT-Rourkela,Electronics and Communication Engineering,4 Years,B.Tech,GEN,10514,14558
24,2021,NIT,1,OS,Gender-Neutral,NIT-Rourkela,Electronics and Communication Engineering,4 Years,B.Tech,GEN,3484,5300
24,2021,NIT,1,OS,Female-Only,NIT-Rourkela,Electronics and Communication Engineering,4 Years,B.Tech,GEN,6364,7866
24,2021,NIT,1,HS,Gender-Neutral,NIT-Rourkela,Electronics and Instrumentation Engineering,4 Years,B.Tech,GEN,10330,17079
24,2021,NIT,1,HS,Female-Only,NIT-Rourkela,Electronics and Instrumentation Engineering,4 Years,B.Tech,GEN,15007,21910
24,2021,NIT,1,OS,Gender-Neutral,NIT-Rourkela,Electrical Engineering,4 Years,B.Tech,GEN,1108,8819
24,2021,NIT,1,OS,Female-Only,NIT-Rourkela,Electrical Engineering,4 Years,B.Tech,GEN,15788,17246
24,2021,NIT,1,HS,Gender-Neutral,NIT-Rourkela,Electronics and Communication Engineering,4 Years,B.Tech,GEN,8461,10258
24,2021,NIT,1,HS,Female-Only,NIT-Rourkela,Electronics and Communication Engineering,4 Years,B.Tech,GEN,10514,14558
24,2021,NIT,1,OS,Gender-Neutral,NIT-Rourkela,Electronics and Communication Engineering,4 Years,B.Tech,GEN,3484,5300
24,2021,NIT,1,OS,Female-Only,NIT-Rourkela,Electronics and Communication Engineering,4 Years,B.Tech,GEN,6364,7866
24,2021,NIT,1,HS,Gender-Neutral,NIT-Rourkela,Electronics and Instrumentation Engineering,4 Years,B.Tech,GEN,10330,17079
24,2021,NIT,1,HS,Female-Only,NIT-Rourkela,Electronics and Instrumentation Engineering,4 Years,B.Tech,GEN,15007,21910
24,2021,NIT,1,OS,Gender-Neutral,NIT-Rourkela,Electronics and Instrumentation Engineering,4 Years,B.Tech,GEN,10015,11232
24,2021,NIT,1,OS,Female-Only,NIT-Rourkela,Electronics and Instrumentation Engineering,4 Years,B.Tech,GEN,10143,15313
24,2021,NIT,1,OS,Gender-Neutral,NIT-Rourkela,Electronics and Instrumentation Engineering,4 Years,B.Tech,GEN,10015,11232
24,2021,NIT,1,OS,Female-Only,NIT-Rourkela,Electronics and Instrumentation Engineering,4 Years,B.Tech,GEN,10143,15313
24,2021,NIT,1,OS,Gender-Neutral,NIT-Rourkela,Electronics and Instrumentation Engineering,4 Years,B.Tech,GEN,10015,11232
24,2021,NIT,1,OS,Female-Only,NIT-Rourkela,Electronics and Instrumentation Engineering,4 Years,B.Tech,GEN,10143,15313
24,2021,NIT,1,OS,Gender-Neutral,NIT-Rourkela,Electronics and Instrumentation Engineering,4 Years,B.Tech,GEN,10015,11232
24,2021,NIT,1,OS,Female-Only,NIT-Rourkela,Electronics and Instrumentation Engineering,4 Years,B.Tech,GEN,10143,15313
24,2021,NIT,1,OS,Gender-Neutral,NIT-Rourkela,Electronics and Instrumentation Engineering,4 Years,B.Tech,GEN,10015,11232
24,2021,NIT,1,OS,Female-Only,NIT-Rourkela,Electronics and Instrumentation Engineering,4 Years,B.Tech,GEN,10143,15313
24,2021,NIT,1,OS,Gender-Neutral,NIT-Rourkela,Electronics and Instrumentation Engineering,4 Years,B.Tech,GEN,10015,11232
24,2021,NIT,1,OS,Female-Only,NIT-Rourkela,Electronics and Instrumentation Engineering,4 Years,B.Tech,GEN,10143,15313
26,2021,NIT,1,HS,Gender-Neutral,NIT-Silchar,Electrical Engineering,4 Years,B.Tech,GEN,36411,55847
26,2021,NIT,1,HS,Female-Only,NIT-Silchar,Electrical Engineering,4 Years,B.Tech,GEN,43885,50460
26,2021,NIT,1,OS,Gender-Neutral,NIT-Silchar,Electrical Engineering,4 Years,B.Tech,GEN,16162,22669
26,2021,NIT,1,OS,Female-Only,NIT-Silchar,Electrical Engineering,4 Years,B.Tech,GEN,23916,29074
26,2021,NIT,1,HS,Gender-Neutral,NIT-Silchar,Electronics and Communication Engineering,4 Years,B.Tech,GEN,23944,35446
26,2021,NIT,1,HS,Female-Only,NIT-Silchar,Electronics and Communication Engineering,4 Years,B.Tech,GEN,25314,43641
26,2021,NIT,1,OS,Gender-Neutral,NIT-Silchar,Electronics and Communication Engineering,4 Years,B.Tech,GEN,12225,16141
26,2021,NIT,1,OS,Female-Only,NIT-Silchar,Electronics and Communication Engineering,4 Years,B.Tech,GEN,20659,23046
26,2021,NIT,1,HS,Gender-Neutral,NIT-Silchar,Electrical Engineering,4 Years,B.Tech,GEN,36411,55847
26,2021,NIT,1,HS,Female-Only,NIT-Silchar,Electrical Engineering,4 Years,B.Tech,GEN,43885,50460
26,2021,NIT,1,OS,Gender-Neutral,NIT-Silchar,Electrical Engineering,4 Years,B.Tech,GEN,16162,22669
26,2021,NIT,1,OS,Female-Only,NIT-Silchar,Electrical Engineering,4 Years,B.Tech,GEN,23916,29074
26,2021,NIT,1,HS,Gender-Neutral,NIT-Silchar,Electronics and Communication Engineering,4 Years,B.Tech,GEN,23944,35446
26,2021,NIT,1,HS,Female-Only,NIT-Silchar,Electronics and Communication Engineering,4 Years,B.Tech,GEN,25314,43641
26,2021,NIT,1,OS,Gender-Neutral,NIT-Silchar,Electronics and Communication Engineering,4 Years,B.Tech,GEN,12225,16141
26,2021,NIT,1,OS,Female-Only,NIT-Silchar,Electronics and Communication Engineering,4 Years,B.Tech,GEN,20659,23046
26,2021,NIT,1,HS,Gender-Neutral,NIT-Silchar,Electrical Engineering,4 Years,B.Tech,GEN,36411,55847
26,2021,NIT,1,HS,Female-Only,NIT-Silchar,Electrical Engineering,4 Years,B.Tech,GEN,43885,50460
26,2021,NIT,1,OS,Gender-Neutral,NIT-Silchar,Electrical Engineering,4 Years,B.Tech,GEN,16162,22669
26,2021,NIT,1,OS,Female-Only,NIT-Silchar,Electrical Engineering,4 Years,B.Tech,GEN,23916,29074
26,2021,NIT,1,HS,Gender-Neutral,NIT-Silchar,Electronics and Communication Engineering,4 Years,B.Tech,GEN,23944,35446
26,2021,NIT,1,HS,Female-Only,NIT-Silchar,Electronics and Communication Engineering,4 Years,B.Tech,GEN,25314,43641
26,2021,NIT,1,OS,Gender-Neutral,NIT-Silchar,Electronics and Communication Engineering,4 Years,B.Tech,GEN,12225,16141
26,2021,NIT,1,OS,Female-Only,NIT-Silchar,Electronics and Communication Engineering,4 Years,B.Tech,GEN,20659,23046
26,2021,NIT,1,HS,Gender-Neutral,NIT-Silchar,Electrical Engineering,4 Years,B.Tech,GEN,36411,55847
26,2021,NIT,1,HS,Female-Only,NIT-Silchar,Electrical Engineering,4 Years,B.Tech,GEN,43885,50460
26,2021,NIT,1,OS,Gender-Neutral,NIT-Silchar,Electrical Engineering,4 Years,B.Tech,GEN,16162,22669
26,2021,NIT,1,OS,Female-Only,NIT-Silchar,Electrical Engineering,4 Years,B.Tech,GEN,23916,29074
26,2021,NIT,1,HS,Gender-Neutral,NIT-Silchar,Electronics and Communication Engineering,4 Years,B.Tech,GEN,23944,35446
26,2021,NIT,1,HS,Female-Only,NIT-Silchar,Electronics and Communication Engineering,4 Years,B.Tech,GEN,25314,43641
26,2021,NIT,1,OS,Gender-Neutral,NIT-Silchar,Electronics and Communication Engineering,4 Years,B.Tech,GEN,12225,16141
26,2021,NIT,1,OS,Female-Only,NIT-Silchar,Electronics and Communication Engineering,4 Years,B.Tech,GEN,20659,23046
26,2021,NIT,1,HS,Gender-Neutral,NIT-Silchar,Electrical Engineering,4 Years,B.Tech,GEN,36411,55847
26,2021,NIT,1,HS,Female-Only,NIT-Silchar,Electrical Engineering,4 Years,B.Tech,GEN,43885,50460
26,2021,NIT,1,OS,Gender-Neutral,NIT-Silchar,Electrical Engineering,4 Years,B.Tech,GEN,16162,22669
26,2021,NIT,1,OS,Female-Only,NIT-Silchar,Electrical Engineering,4 Years,B.Tech,GEN,23916,29074
26,2021,NIT,1,HS,Gender-Neutral,NIT-Silchar,Electronics and Communication Engineering,4 Years,B.Tech,GEN,23944,35446
26,2021,NIT,1,HS,Female-Only,NIT-Silchar,Electronics and Communication Engineering,4 Years,B.Tech,GEN,25314,43641
26,2021,NIT,1,OS,Gender-Neutral,NIT-Silchar,Electronics and Communication Engineering,4 Years,B.Tech,GEN,12225,16141
26,2021,NIT,1,OS,Female-Only,NIT-Silchar,Electronics and Communication Engineering,4 Years,B.Tech,GEN,20659,23046
26,2021,NIT,1,HS,Gender-Neutral,NIT-Silchar,Electrical Engineering,4 Years,B.Tech,GEN,36411,55847
26,2021,NIT,1,HS,Female-Only,NIT-Silchar,Electrical Engineering,4 Years,B.Tech,GEN,43885,50460
26,2021,NIT,1,OS,Gender-Neutral,NIT-Silchar,Electrical Engineering,4 Years,B.Tech,GEN,16162,22669
26,2021,NIT,1,OS,Female-Only,NIT-Silchar,Electrical Engineering,4 Years,B.Tech,GEN,23916,29074
26,2021,NIT,1,HS,Gender-Neutral,NIT-Silchar,Electronics and Communication Engineering,4 Years,B.Tech,GEN,23944,35446
26,2021,NIT,1,HS,Female-Only,NIT-Silchar,Electronics and Communication Engineering,4 Years,B.Tech,GEN,25314,43641
26,2021,NIT,1,OS,Gender-Neutral,NIT-Silchar,Electronics and Communication Engineering,4 Years,B.Tech,GEN,12225,16141
26,2021,NIT,1,OS,Female-Only,NIT-Silchar,Electronics and Communication Engineering,4 Years,B.Tech,GEN,20659,23046
26,2021,NIT,1,HS,Gender-Neutral,NIT-Silchar,Electronics and Instrumentation Engineering,4 Years,B.Tech,GEN,38462,54358
26,2021,NIT,1,HS,Female-Only,NIT-Silchar,Electronics and Instrumentation Engineering,4 Years,B.Tech,GEN,47605,53834
26,2021,NIT,1,OS,Gender-Neutral,NIT-Silchar,Electronics and Instrumentation Engineering,4 Years,B.Tech,GEN,14487,22175
26,2021,NIT,1,OS,Female-Only,NIT-Silchar,Electronics and Instrumentation Engineering,4 Years,B.Tech,GEN,24849,28785
26,2021,NIT,1,HS,Gender-Neutral,NIT-Silchar,Electronics and Instrumentation Engineering,4 Years,B.Tech,GEN,38462,54358
26,2021,NIT,1,HS,Female-Only,NIT-Silchar,Electronics and Instrumentation Engineering,4 Years,B.Tech,GEN,47605,53834
26,2021,NIT,1,OS,Gender-Neutral,NIT-Silchar,Electronics and Instrumentation Engineering,4 Years,B.Tech,GEN,14487,22175
26,2021,NIT,1,OS,Female-Only,NIT-Silchar,Electronics and Instrumentation Engineering,4 Years,B.Tech,GEN,24849,28785
26,2021,NIT,1,HS,Gender-Neutral,NIT-Silchar,Electronics and Instrumentation Engineering,4 Years,B.Tech,GEN,38462,54358
26,2021,NIT,1,HS,Female-Only,NIT-Silchar,Electronics and Instrumentation Engineering,4 Years,B.Tech,GEN,47605,53834
26,2021,NIT,1,OS,Gender-Neutral,NIT-Silchar,Electronics and Instrumentation Engineering,4 Years,B.Tech,GEN,14487,22175
26,2021,NIT,1,OS,Female-Only,NIT-Silchar,Electronics and Instrumentation Engineering,4 Years,B.Tech,GEN,24849,28785
26,2021,NIT,1,HS,Gender-Neutral,NIT-Silchar,Electronics and Instrumentation Engineering,4 Years,B.Tech,GEN,38462,54358
26,2021,NIT,1,HS,Female-Only,NIT-Silchar,Electronics and Instrumentation Engineering,4 Years,B.Tech,GEN,47605,53834
26,2021,NIT,1,OS,Gender-Neutral,NIT-Silchar,Electronics and Instrumentation Engineering,4 Years,B.Tech,GEN,14487,22175
26,2021,NIT,1,OS,Female-Only,NIT-Silchar,Electronics and Instrumentation Engineering,4 Years,B.Tech,GEN,24849,28785
26,2021,NIT,1,HS,Gender-Neutral,NIT-Silchar,Electronics and Instrumentation Engineering,4 Years,B.Tech,GEN,38462,54358
26,2021,NIT,1,HS,Female-Only,NIT-Silchar,Electronics and Instrumentation Engineering,4 Years,B.Tech,GEN,47605,53834
26,2021,NIT,1,OS,Gender-Neutral,NIT-Silchar,Electronics and Instrumentation Engineering,4 Years,B.Tech,GEN,14487,22175
26,2021,NIT,1,OS,Female-Only,NIT-Silchar,Electronics and Instrumentation Engineering,4 Years,B.Tech,GEN,24849,28785
26,2021,NIT,1,HS,Gender-Neutral,NIT-Silchar,Electronics and Instrumentation Engineering,4 Years,B.Tech,GEN,38462,54358
26,2021,NIT,1,HS,Female-Only,NIT-Silchar,Electronics and Instrumentation Engineering,4 Years,B.Tech,GEN,47605,53834
26,2021,NIT,1,OS,Gender-Neutral,NIT-Silchar,Electronics and Instrumentation Engineering,4 Years,B.Tech,GEN,14487,22175
26,2021,NIT,1,OS,Female-Only,NIT-Silchar,Electronics and Instrumentation Engineering,4 Years,B.Tech,GEN,24849,28785
27,2021,NIT,1,JK,Gender-Neutral,NIT-Srinagar,Electrical Engineering,4 Years,B.Tech,GEN,33762,49417
27,2021,NIT,1,JK,Female-Only,NIT-Srinagar,Electrical Engineering,4 Years,B.Tech,GEN,63659,88708
27,2021,NIT,1,LA,Gender-Neutral,NIT-Srinagar,Electrical Engineering,4 Years,B.Tech,GEN,236627,261880
27,2021,NIT,1,LA,Female-Only,NIT-Srinagar,Electrical Engineering,4 Years,B.Tech,GEN,350695,350695
27,2021,NIT,1,OS,Gender-Neutral,NIT-Srinagar,Electrical Engineering,4 Years,B.Tech,GEN,27275,35311
27,2021,NIT,1,OS,Female-Only,NIT-Srinagar,Electrical Engineering,4 Years,B.Tech,GEN,39397,42620
27,2021,NIT,1,JK,Gender-Neutral,NIT-Srinagar,Electronics and Communication Engineering,4 Years,B.Tech,GEN,28930,40483
27,2021,NIT,1,JK,Female-Only,NIT-Srinagar,Electronics and Communication Engineering,4 Years,B.Tech,GEN,59528,72405
27,2021,NIT,1,LA,Gender-Neutral,NIT-Srinagar,Electronics and Communication Engineering,4 Years,B.Tech,GEN,166453,265454
27,2021,NIT,1,LA,Female-Only,NIT-Srinagar,Electronics and Communication Engineering,4 Years,B.Tech,GEN,215054,215054
27,2021,NIT,1,JK,Gender-Neutral,NIT-Srinagar,Electrical Engineering,4 Years,B.Tech,GEN,33762,49417
27,2021,NIT,1,JK,Female-Only,NIT-Srinagar,Electrical Engineering,4 Years,B.Tech,GEN,63659,88708
27,2021,NIT,1,LA,Gender-Neutral,NIT-Srinagar,Electrical Engineering,4 Years,B.Tech,GEN,236627,261880
27,2021,NIT,1,LA,Female-Only,NIT-Srinagar,Electrical Engineering,4 Years,B.Tech,GEN,350695,350695
27,2021,NIT,1,OS,Gender-Neutral,NIT-Srinagar,Electrical Engineering,4 Years,B.Tech,GEN,27275,35311
27,2021,NIT,1,OS,Female-Only,NIT-Srinagar,Electrical Engineering,4 Years,B.Tech,GEN,39397,42620
27,2021,NIT,1,JK,Gender-Neutral,NIT-Srinagar,Electronics and Communication Engineering,4 Years,B.Tech,GEN,28930,40483
27,2021,NIT,1,JK,Female-Only,NIT-Srinagar,Electronics and Communication Engineering,4 Years,B.Tech,GEN,59528,72405
27,2021,NIT,1,LA,Gender-Neutral,NIT-Srinagar,Electronics and Communication Engineering,4 Years,B.Tech,GEN,166453,265454
27,2021,NIT,1,LA,Female-Only,NIT-Srinagar,Electronics and Communication Engineering,4 Years,B.Tech,GEN,215054,215054
27,2021,NIT,1,JK,Gender-Neutral,NIT-Srinagar,Electrical Engineering,4 Years,B.Tech,GEN,33762,49417
27,2021,NIT,1,JK,Female-Only,NIT-Srinagar,Electrical Engineering,4 Years,B.Tech,GEN,63659,88708
27,2021,NIT,1,LA,Gender-Neutral,NIT-Srinagar,Electrical Engineering,4 Years,B.Tech,GEN,236627,261880
27,2021,NIT,1,LA,Female-Only,NIT-Srinagar,Electrical Engineering,4 Years,B.Tech,GEN,350695,350695
27,2021,NIT,1,OS,Gender-Neutral,NIT-Srinagar,Electrical Engineering,4 Years,B.Tech,GEN,27275,35311
27,2021,NIT,1,OS,Female-Only,NIT-Srinagar,Electrical Engineering,4 Years,B.Tech,GEN,39397,42620
27,2021,NIT,1,JK,Gender-Neutral,NIT-Srinagar,Electronics and Communication Engineering,4 Years,B.Tech,GEN,28930,40483
27,2021,NIT,1,JK,Female-Only,NIT-Srinagar,Electronics and Communication Engineering,4 Years,B.Tech,GEN,59528,72405
27,2021,NIT,1,LA,Gender-Neutral,NIT-Srinagar,Electronics and Communication Engineering,4 Years,B.Tech,GEN,166453,265454
27,2021,NIT,1,LA,Female-Only,NIT-Srinagar,Electronics and Communication Engineering,4 Years,B.Tech,GEN,215054,215054
27,2021,NIT,1,JK,Gender-Neutral,NIT-Srinagar,Electrical Engineering,4 Years,B.Tech,GEN,33762,49417
27,2021,NIT,1,JK,Female-Only,NIT-Srinagar,Electrical Engineering,4 Years,B.Tech,GEN,63659,88708
27,2021,NIT,1,LA,Gender-Neutral,NIT-Srinagar,Electrical Engineering,4 Years,B.Tech,GEN,236627,261880
27,2021,NIT,1,LA,Female-Only,NIT-Srinagar,Electrical Engineering,4 Years,B.Tech,GEN,350695,350695
27,2021,NIT,1,OS,Gender-Neutral,NIT-Srinagar,Electrical Engineering,4 Years,B.Tech,GEN,27275,35311
